AOid	AOPid	AOPtitle	AOtitle	Ensembl	HGNC	index	KEid	KEtitle	name	selected	shared.name	label	type
	https://identifiers.org/aop/39	Covalent Binding, Protein, leading to Increase, Allergic Respiratory Hypersensitivity Response				151472			https://identifiers.org/aop/39	false	https://identifiers.org/aop/39	Covalent Binding, Protein, leading to Increase, Allergic Respiratory Hypersensitivity Response	AOP
https://identifiers.org/aop.events/323			Increased, Disease susceptibility			151475			https://identifiers.org/aop.events/323	false	https://identifiers.org/aop.events/323	Increased, Disease susceptibility	AO
	https://identifiers.org/aop/14	Glucocorticoid Receptor Activation Leading to Increased Disease Susceptibility				151478			https://identifiers.org/aop/14	false	https://identifiers.org/aop/14	Glucocorticoid Receptor Activation Leading to Increased Disease Susceptibility	AOP
https://identifiers.org/aop.events/341			Impairment, Learning and memory			151481			https://identifiers.org/aop.events/341	false	https://identifiers.org/aop.events/341	Impairment, Learning and memory	AO
	https://identifiers.org/aop/12	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development leads to neurodegeneration with impairment in learning and memory in aging				151484			https://identifiers.org/aop/12	false	https://identifiers.org/aop/12	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development leads to neurodegeneration with impairment in learning and memory in aging	AOP
	https://identifiers.org/aop/13	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development induces impairment of learning and memory abilities				151487			https://identifiers.org/aop/13	false	https://identifiers.org/aop/13	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development induces impairment of learning and memory abilities	AOP
	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis				151490			https://identifiers.org/aop/500	false	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis	AOP
	https://identifiers.org/aop/483	Deposition of Energy Leading to Learning and Memory Impairment				151493			https://identifiers.org/aop/483	false	https://identifiers.org/aop/483	Deposition of Energy Leading to Learning and Memory Impairment	AOP
	https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory				151496			https://identifiers.org/aop/17	false	https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	AOP
	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.				151499			https://identifiers.org/aop/48	false	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.	AOP
	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment				151502			https://identifiers.org/aop/54	false	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment	AOP
https://identifiers.org/aop.events/344			N/A, Liver fibrosis			151505			https://identifiers.org/aop.events/344	false	https://identifiers.org/aop.events/344	N/A, Liver fibrosis	AO
	https://identifiers.org/aop/38	Protein Alkylation leading to Liver Fibrosis				151508			https://identifiers.org/aop/38	false	https://identifiers.org/aop/38	Protein Alkylation leading to Liver Fibrosis	AOP
	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis				151511			https://identifiers.org/aop/494	false	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis	AOP
	https://identifiers.org/aop/144	Endocytic lysosomal uptake leading to liver fibrosis				151514			https://identifiers.org/aop/144	false	https://identifiers.org/aop/144	Endocytic lysosomal uptake leading to liver fibrosis	AOP
https://identifiers.org/aop.events/345			N/A, Liver Steatosis			151517			https://identifiers.org/aop.events/345	false	https://identifiers.org/aop.events/345	N/A, Liver Steatosis	AO
	https://identifiers.org/aop/34	LXR activation leading to hepatic steatosis				151520			https://identifiers.org/aop/34	false	https://identifiers.org/aop/34	LXR activation leading to hepatic steatosis	AOP
https://identifiers.org/aop.events/350			Increase, Mortality			151523			https://identifiers.org/aop.events/350	false	https://identifiers.org/aop.events/350	Increase, Mortality	AO
https://identifiers.org/aop.events/351			Increased Mortality			151526			https://identifiers.org/aop.events/351	false	https://identifiers.org/aop.events/351	Increased Mortality	AO
	https://identifiers.org/aop/410	GSK3beta inactivation leading to increased mortality via defects in developing inner ear				151529			https://identifiers.org/aop/410	false	https://identifiers.org/aop/410	GSK3beta inactivation leading to increased mortality via defects in developing inner ear	AOP
	https://identifiers.org/aop/320	Binding of SARS-CoV-2 to ACE2 receptor leading to acute respiratory distress associated mortality				151532			https://identifiers.org/aop/320	false	https://identifiers.org/aop/320	Binding of SARS-CoV-2 to ACE2 receptor leading to acute respiratory distress associated mortality	AOP
https://identifiers.org/aop.events/352			N/A, Neurodegeneration			151535			https://identifiers.org/aop.events/352	false	https://identifiers.org/aop.events/352	N/A, Neurodegeneration	AO
	https://identifiers.org/aop/281	Acetylcholinesterase Inhibition Leading to Neurodegeneration				151538			https://identifiers.org/aop/281	false	https://identifiers.org/aop/281	Acetylcholinesterase Inhibition Leading to Neurodegeneration	AOP
https://identifiers.org/aop.events/357			Cholestasis, Pathology			151541			https://identifiers.org/aop.events/357	false	https://identifiers.org/aop.events/357	Cholestasis, Pathology	AO
	https://identifiers.org/aop/27	Cholestatic Liver Injury induced by Inhibition of the Bile Salt Export Pump (ABCB11)				151544			https://identifiers.org/aop/27	false	https://identifiers.org/aop/27	Cholestatic Liver Injury induced by Inhibition of the Bile Salt Export Pump (ABCB11)	AOP
https://identifiers.org/aop.events/360			Decrease, Population growth rate			151547			https://identifiers.org/aop.events/360	false	https://identifiers.org/aop.events/360	Decrease, Population growth rate	AO
https://identifiers.org/aop.events/402			Cognitive Function, Decreased			151550			https://identifiers.org/aop.events/402	false	https://identifiers.org/aop.events/402	Cognitive Function, Decreased	AO
	https://identifiers.org/aop/152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity				151553			https://identifiers.org/aop/152	false	https://identifiers.org/aop/152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity	AOP
https://identifiers.org/aop.events/459			Increased, Liver Steatosis			151556			https://identifiers.org/aop.events/459	false	https://identifiers.org/aop.events/459	Increased, Liver Steatosis	AO
	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis				151559			https://identifiers.org/aop/518	false	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis	AOP
	https://identifiers.org/aop/58	NR1I3 (CAR) suppression leading to hepatic steatosis				151562			https://identifiers.org/aop/58	false	https://identifiers.org/aop/58	NR1I3 (CAR) suppression leading to hepatic steatosis	AOP
https://identifiers.org/aop.events/520			Decreased sperm quantity or quality in the adult, Decreased fertility			151565			https://identifiers.org/aop.events/520	false	https://identifiers.org/aop.events/520	Decreased sperm quantity or quality in the adult, Decreased fertility	AO
https://identifiers.org/aop.events/637			impaired, Learning and memory			151568			https://identifiers.org/aop.events/637	false	https://identifiers.org/aop.events/637	impaired, Learning and memory	AO
https://identifiers.org/aop.events/719			Increase, hepatocellular adenomas and carcinomas			151571			https://identifiers.org/aop.events/719	false	https://identifiers.org/aop.events/719	Increase, hepatocellular adenomas and carcinomas	AO
	https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)				151574			https://identifiers.org/aop/108	false	https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	AOP
https://identifiers.org/aop.events/759			Increased, Kidney Failure			151577			https://identifiers.org/aop.events/759	false	https://identifiers.org/aop.events/759	Increased, Kidney Failure	AO
	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways				151580			https://identifiers.org/aop/447	false	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways	AOP
https://identifiers.org/aop.events/814			Occurrence, Kidney toxicity			151583			https://identifiers.org/aop.events/814	false	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	AO
	https://identifiers.org/aop/257	Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity				151586			https://identifiers.org/aop/257	false	https://identifiers.org/aop/257	Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity	AOP
https://identifiers.org/aop.events/827			sensitisation, skin			151589			https://identifiers.org/aop.events/827	false	https://identifiers.org/aop.events/827	sensitisation, skin	AO
	https://identifiers.org/aop/40	Covalent Protein binding leading to Skin Sensitisation				151592			https://identifiers.org/aop/40	false	https://identifiers.org/aop/40	Covalent Protein binding leading to Skin Sensitisation	AOP
https://identifiers.org/aop.events/856			Formation, Hepatocellular and Bile duct tumors			151595			https://identifiers.org/aop.events/856	false	https://identifiers.org/aop.events/856	Formation, Hepatocellular and Bile duct tumors	AO
	https://identifiers.org/aop/41	Sustained AhR Activation leading to Rodent Liver Tumours				151598			https://identifiers.org/aop/41	false	https://identifiers.org/aop/41	Sustained AhR Activation leading to Rodent Liver Tumours	AOP
https://identifiers.org/aop.events/872			Increase, Site of Contact Nasal Tumors			151601			https://identifiers.org/aop.events/872	false	https://identifiers.org/aop.events/872	Increase, Site of Contact Nasal Tumors	AO
	https://identifiers.org/aop/368	Cytochrome oxidase inhibition leading to olfactory nasal lesions				151604			https://identifiers.org/aop/368	false	https://identifiers.org/aop/368	Cytochrome oxidase inhibition leading to olfactory nasal lesions	AOP
https://identifiers.org/aop.events/885			Increase, Cancer			151607			https://identifiers.org/aop.events/885	false	https://identifiers.org/aop.events/885	Increase, Cancer	AO
	https://identifiers.org/aop/513	Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway				151610			https://identifiers.org/aop/513	false	https://identifiers.org/aop/513	Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway	AOP
	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway				151613			https://identifiers.org/aop/505	false	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway	AOP
https://identifiers.org/aop.events/896			Parkinsonian motor deficits			151616			https://identifiers.org/aop.events/896	false	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	AO
	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits				151619			https://identifiers.org/aop/464	false	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits	AOP
	https://identifiers.org/aop/3	Inhibition of the mitochondrial complex I of nigro-striatal neurons leads to parkinsonian motor deficits				151622			https://identifiers.org/aop/3	false	https://identifiers.org/aop/3	Inhibition of the mitochondrial complex I of nigro-striatal neurons leads to parkinsonian motor deficits	AOP
https://identifiers.org/aop.events/952			Hypertension			151625			https://identifiers.org/aop.events/952	false	https://identifiers.org/aop.events/952	Hypertension	AO
	https://identifiers.org/aop/149	Peptide Oxidation Leading to Hypertension				151628			https://identifiers.org/aop/149	false	https://identifiers.org/aop/149	Peptide Oxidation Leading to Hypertension	AOP
https://identifiers.org/aop.events/984			Impairment, T-cell dependent antibody response			151631			https://identifiers.org/aop.events/984	false	https://identifiers.org/aop.events/984	Impairment, T-cell dependent antibody response	AO
	https://identifiers.org/aop/154	Inhibition of Calcineurin Activity Leading to Impaired T-Cell Dependent Antibody Response				151634			https://identifiers.org/aop/154	false	https://identifiers.org/aop/154	Inhibition of Calcineurin Activity Leading to Impaired T-Cell Dependent Antibody Response	AOP
	https://identifiers.org/aop/277	Impaired IL-1R1 signaling leading to Impaired T-Cell Dependent Antibody Response				151637			https://identifiers.org/aop/277	false	https://identifiers.org/aop/277	Impaired IL-1R1 signaling leading to Impaired T-Cell Dependent Antibody Response	AOP
				ENSG00000100294	MCAT	151640			ENSG00000100294	false	ENSG00000100294	MCAT	gene
				ENSG00000047457	CP	151643			ENSG00000047457	false	ENSG00000047457	CP	gene
				ENSG00000118271	TTR	151646			ENSG00000118271	false	ENSG00000118271	TTR	gene
				ENSG00000142208	AKT1	151649			ENSG00000142208	false	ENSG00000142208	AKT1	gene
				ENSG00000196396	PTPN1	151652			ENSG00000196396	false	ENSG00000196396	PTPN1	gene
				ENSG00000108823	SGCA	151655			ENSG00000108823	false	ENSG00000108823	SGCA	gene
				ENSG00000164733	CTSB	151658			ENSG00000164733	false	ENSG00000164733	CTSB	gene
				ENSG00000117984	CTSD	151661			ENSG00000117984	false	ENSG00000117984	CTSD	gene
				ENSG00000271503	CCL5	151664			ENSG00000271503	false	ENSG00000271503	CCL5	gene
				ENSG00000189056	RELN	151667			ENSG00000189056	false	ENSG00000189056	RELN	gene
				ENSG00000100362	PVALB	151670			ENSG00000100362	false	ENSG00000100362	PVALB	gene
				ENSG00000064651	SLC12A2	151673			ENSG00000064651	false	ENSG00000064651	SLC12A2	gene
				ENSG00000157005	SST	151676			ENSG00000157005	false	ENSG00000157005	SST	gene
				ENSG00000146469	VIP	151679			ENSG00000146469	false	ENSG00000146469	VIP	gene
				ENSG00000089250	NOS1	151682			ENSG00000089250	false	ENSG00000089250	NOS1	gene
				ENSG00000090339	ICAM1	151685			ENSG00000090339	false	ENSG00000090339	ICAM1	gene
				ENSG00000067560	RHOA	151688			ENSG00000067560	false	ENSG00000067560	RHOA	gene
				ENSG00000028137	TNFRSF1B	151691			ENSG00000028137	false	ENSG00000028137	TNFRSF1B	gene
				ENSG00000064300	NGFR	151694			ENSG00000064300	false	ENSG00000064300	NGFR	gene
				ENSG00000278540	ACACA	151697			ENSG00000278540	false	ENSG00000278540	ACACA	gene
				ENSG00000125538	IL1B	151700			ENSG00000125538	false	ENSG00000125538	IL1B	gene
				ENSG00000126456	IRF3	151703			ENSG00000126456	false	ENSG00000126456	IRF3	gene
				ENSG00000070193	FGF10	151706			ENSG00000070193	false	ENSG00000070193	FGF10	gene
				ENSG00000066468	FGFR2	151709			ENSG00000066468	false	ENSG00000066468	FGFR2	gene
				ENSG00000164690	SHH	151712			ENSG00000164690	false	ENSG00000164690	SHH	gene
				ENSG00000162409	PRKAA2	151715			ENSG00000162409	false	ENSG00000162409	PRKAA2	gene
				ENSG00000112062	MAPK14	151718			ENSG00000112062	false	ENSG00000112062	MAPK14	gene
				ENSG00000157017	GHRL	151721			ENSG00000157017	false	ENSG00000157017	GHRL	gene
				ENSG00000133636	NTS	151724			ENSG00000133636	false	ENSG00000133636	NTS	gene
				ENSG00000103546	SLC6A2	151727			ENSG00000103546	false	ENSG00000103546	SLC6A2	gene
				ENSG00000144381	HSPD1	151730			ENSG00000144381	false	ENSG00000144381	HSPD1	gene
				ENSG00000067182	TNFRSF1A	151733			ENSG00000067182	false	ENSG00000067182	TNFRSF1A	gene
				ENSG00000164342	TLR3	151736			ENSG00000164342	false	ENSG00000164342	TLR3	gene
				ENSG00000170458	CD14	151739			ENSG00000170458	false	ENSG00000170458	CD14	gene
				ENSG00000126561	STAT5A	151742			ENSG00000126561	false	ENSG00000126561	STAT5A	gene
				ENSG00000173039	RELA	151745			ENSG00000173039	false	ENSG00000173039	RELA	gene
				ENSG00000072310	SREBF1	151748			ENSG00000072310	false	ENSG00000072310	SREBF1	gene
				ENSG00000026103	FAS	151751			ENSG00000026103	false	ENSG00000026103	FAS	gene
				ENSG00000175445	LPL	151754			ENSG00000175445	false	ENSG00000175445	LPL	gene
				ENSG00000171791	BCL2	151757			ENSG00000171791	false	ENSG00000171791	BCL2	gene
				ENSG00000136634	IL10	151760			ENSG00000136634	false	ENSG00000136634	IL10	gene
				ENSG00000164399	IL3	151763			ENSG00000164399	false	ENSG00000164399	IL3	gene
				ENSG00000163599	CTLA4	151766			ENSG00000163599	false	ENSG00000163599	CTLA4	gene
				ENSG00000108691	CCL2	151769			ENSG00000108691	false	ENSG00000108691	CCL2	gene
				ENSG00000232810	TNF	151772			ENSG00000232810	false	ENSG00000232810	TNF	gene
				ENSG00000164400	CSF2	151775			ENSG00000164400	false	ENSG00000164400	CSF2	gene
				ENSG00000136869	TLR4	151778			ENSG00000136869	false	ENSG00000136869	TLR4	gene
				ENSG00000150782	IL18	151781			ENSG00000150782	false	ENSG00000150782	IL18	gene
				ENSG00000137462	TLR2	151784			ENSG00000137462	false	ENSG00000137462	TLR2	gene
				ENSG00000168621	GDNF	151787			ENSG00000168621	false	ENSG00000168621	GDNF	gene
				ENSG00000176697	BDNF	151790			ENSG00000176697	false	ENSG00000176697	BDNF	gene
				ENSG00000086730	LAT2	151793			ENSG00000086730	false	ENSG00000086730	LAT2	gene
				ENSG00000136244	IL6	151796			ENSG00000136244	false	ENSG00000136244	IL6	gene
				ENSG00000105976	MET	151799			ENSG00000105976	false	ENSG00000105976	MET	gene
				ENSG00000100030	MAPK1	151802			ENSG00000100030	false	ENSG00000100030	MAPK1	gene
				ENSG00000138798	EGF	151805			ENSG00000138798	false	ENSG00000138798	EGF	gene
				ENSG00000132693	CRP	151808			ENSG00000132693	false	ENSG00000132693	CRP	gene
				ENSG00000142192	APP	151811			ENSG00000142192	false	ENSG00000142192	APP	gene
				ENSG00000134982	APC	151814			ENSG00000134982	false	ENSG00000134982	APC	gene
				ENSG00000110092	CCND1	151817			ENSG00000110092	false	ENSG00000110092	CCND1	gene
				ENSG00000136997	MYC	151820			ENSG00000136997	false	ENSG00000136997	MYC	gene
				ENSG00000100644	HIF1A	151823			ENSG00000100644	false	ENSG00000100644	HIF1A	gene
				ENSG00000168036	CTNNB1	151826			ENSG00000168036	false	ENSG00000168036	CTNNB1	gene
				ENSG00000107643	MAPK8	151829			ENSG00000107643	false	ENSG00000107643	MAPK8	gene
				ENSG00000123384	LRP1	151832			ENSG00000123384	false	ENSG00000123384	LRP1	gene
				ENSG00000103126	AXIN1	151835			ENSG00000103126	false	ENSG00000103126	AXIN1	gene
				ENSG00000148737	TCF7L2	151838			ENSG00000148737	false	ENSG00000148737	TCF7L2	gene
				ENSG00000132670	PTPRA	151841			ENSG00000132670	false	ENSG00000132670	PTPRA	gene
				ENSG00000109320	NFKB1	151844			ENSG00000109320	false	ENSG00000109320	NFKB1	gene
				ENSG00000077782	FGFR1	151847			ENSG00000077782	false	ENSG00000077782	FGFR1	gene
				ENSG00000134460	IL2RA	151850			ENSG00000134460	false	ENSG00000134460	IL2RA	gene
				ENSG00000177606	JUN	151853			ENSG00000177606	false	ENSG00000177606	JUN	gene
				ENSG00000015475	BID	151856			ENSG00000015475	false	ENSG00000015475	BID	gene
				ENSG00000170345	FOS	151859			ENSG00000170345	false	ENSG00000170345	FOS	gene
				ENSG00000109471	IL2	151862			ENSG00000109471	false	ENSG00000109471	IL2	gene
				ENSG00000113520	IL4	151865			ENSG00000113520	false	ENSG00000113520	IL4	gene
				ENSG00000141510	TP53	151868			ENSG00000141510	false	ENSG00000141510	TP53	gene
				ENSG00000121879	PIK3CA	151871			ENSG00000121879	false	ENSG00000121879	PIK3CA	gene
				ENSG00000146648	EGFR	151874			ENSG00000146648	false	ENSG00000146648	EGFR	gene
