AOid_source	AOPid_target	AOid	AOtitle	AOPid	AOPtitle	index
https://identifiers.org/aop.events/341	https://identifiers.org/aop/12	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/12	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development leads to neurodegeneration with impairment in learning and memory in aging	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/499	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/499	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via disrupted neurotransmitter release	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/483	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/483	Deposition of Energy Leading to Learning and Memory Impairment	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/17	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/48	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/442	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/442	Binding to voltage gate sodium channels during development leads to cognitive impairment 	NA
https://identifiers.org/aop.events/341	https://identifiers.org/aop/490	https://identifiers.org/aop.events/341	Impairment, Learning and memory	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to economic burden through reduced IQ and non-cholinergic mechanisms	NA
https://identifiers.org/aop.events/344	https://identifiers.org/aop/144	https://identifiers.org/aop.events/344	N/A, Liver fibrosis	https://identifiers.org/aop/144	Endocytic lysosomal uptake leading to liver fibrosis	NA
https://identifiers.org/aop.events/344	https://identifiers.org/aop/494	https://identifiers.org/aop.events/344	N/A, Liver fibrosis	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis 	NA
https://identifiers.org/aop.events/344	https://identifiers.org/aop/38	https://identifiers.org/aop.events/344	N/A, Liver fibrosis	https://identifiers.org/aop/38	Protein Alkylation leading to Liver Fibrosis	NA
https://identifiers.org/aop.events/344	https://identifiers.org/aop/383	https://identifiers.org/aop.events/344	N/A, Liver fibrosis	https://identifiers.org/aop/383	Inhibition of Angiotensin-converting enzyme 2 leading to liver fibrosis	NA
https://identifiers.org/aop.events/345	https://identifiers.org/aop/34	https://identifiers.org/aop.events/345	N/A, Liver Steatosis	https://identifiers.org/aop/34	LXR activation leading to hepatic steatosis	NA
https://identifiers.org/aop.events/350	https://identifiers.org/aop/479	https://identifiers.org/aop.events/350	Increase, Mortality	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to heart failure via increased myocardial oxidative stress	NA
https://identifiers.org/aop.events/350	https://identifiers.org/aop/471	https://identifiers.org/aop.events/350	Increase, Mortality	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp	NA
https://identifiers.org/aop.events/350	https://identifiers.org/aop/480	https://identifiers.org/aop.events/350	Increase, Mortality	https://identifiers.org/aop/480	Mitochondrial complexes inhibition leading to heart failure via decreased ATP production	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/320	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/320	Binding of SARS-CoV-2 to ACE2 receptor leading to acute respiratory distress associated mortality	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/450	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/450	 Inhibition of AChE and activation of CYP2E1 leading to sensory axonal peripheral neuropathy and mortality	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/377	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/377	Dysregulated prolonged Toll Like Receptor 9 (TLR9) activation leading to Multi Organ Failure involving Acute Respiratory Distress Syndrome (ARDS)	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/410	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/410	GSK3beta inactivation leading to increased mortality via defects in developing inner ear	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/364	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/364	Thyroperoxidase inhibition leading to altered visual function via decreased eye size	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/138	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/138	Organic anion transporter (OAT1) inhibition leading to renal failure and mortality	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/159	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/159	Thyroperoxidase inhibition leading to increased mortality via reduced anterior swim bladder inflation	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/363	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/363	Thyroperoxidase inhibition leading to altered visual function via altered retinal layer structure	NA
https://identifiers.org/aop.events/351	https://identifiers.org/aop/365	https://identifiers.org/aop.events/351	Increased Mortality	https://identifiers.org/aop/365	Thyroperoxidase inhibition leading to altered visual function via altered photoreceptor patterning	NA
https://identifiers.org/aop.events/352	https://identifiers.org/aop/12	https://identifiers.org/aop.events/352	N/A, Neurodegeneration	https://identifiers.org/aop/12	Chronic binding of antagonist to N-methyl-D-aspartate receptors (NMDARs) during brain development leads to neurodegeneration with impairment in learning and memory in aging	NA
https://identifiers.org/aop.events/352	https://identifiers.org/aop/281	https://identifiers.org/aop.events/352	N/A, Neurodegeneration	https://identifiers.org/aop/281	Acetylcholinesterase Inhibition Leading to Neurodegeneration	NA
https://identifiers.org/aop.events/357	https://identifiers.org/aop/27	https://identifiers.org/aop.events/357	Cholestasis, Pathology	https://identifiers.org/aop/27	Cholestatic Liver Injury induced by Inhibition of the Bile Salt Export Pump (ABCB11)	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/326	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/326	Thermal stress leading to population decline (3)	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/410	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/410	GSK3beta inactivation leading to increased mortality via defects in developing inner ear	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/334	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/334	Glucocorticoid Receptor Agonism Leading to Impaired Fin Regeneration	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/138	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/138	Organic anion transporter (OAT1) inhibition leading to renal failure and mortality	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/444	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/444	Ionizing radiation leads to reduced reproduction in Eisenia fetida via reduced spermatogenesis and cocoon hatchability	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/159	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/159	Thyroperoxidase inhibition leading to increased mortality via reduced anterior swim bladder inflation	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/365	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/365	Thyroperoxidase inhibition leading to altered visual function via altered photoreceptor patterning	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/363	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/363	Thyroperoxidase inhibition leading to altered visual function via altered retinal layer structure	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/325	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/325	Thermal stress leading to population decline (2)	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/364	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/364	Thyroperoxidase inhibition leading to altered visual function via decreased eye size	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/324	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/324	Thermal stress leading to population decline (1)	NA
https://identifiers.org/aop.events/360	https://identifiers.org/aop/310	https://identifiers.org/aop.events/360	Decrease, Population growth rate	https://identifiers.org/aop/310	Embryonic Activation of the AHR leading to Reproductive failure, via epigenetic down-regulation of GnRHR	NA
https://identifiers.org/aop.events/369	https://identifiers.org/aop/131	https://identifiers.org/aop.events/369	Uroporphyria	https://identifiers.org/aop/131	Aryl hydrocarbon receptor activation leading to uroporphyria	NA
https://identifiers.org/aop.events/378	https://identifiers.org/aop/46	https://identifiers.org/aop.events/378	Tumorigenesis, Hepatocellular carcinoma	https://identifiers.org/aop/46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/134	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/134	Sodium Iodide Symporter (NIS) Inhibition and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/65	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/65	XX Inhibition of Sodium Iodide Symporter and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/42	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/458	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/458	AhR activation in the liver leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/152	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/152	Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity 	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/488	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/488	Increased reactive oxygen species production leading to decreased cognitive function	NA
https://identifiers.org/aop.events/402	https://identifiers.org/aop/459	https://identifiers.org/aop.events/402	Cognitive Function, Decreased 	https://identifiers.org/aop/459	AhR activation in the thyroid leading to Subsequent Adverse Neurodevelopmental Outcomes in Mammals	NA
https://identifiers.org/aop.events/455	https://identifiers.org/aop/57	https://identifiers.org/aop.events/455	Accumulation, Liver lipid	https://identifiers.org/aop/57	AhR activation leading to hepatic steatosis	NA
https://identifiers.org/aop.events/459	https://identifiers.org/aop/36	https://identifiers.org/aop.events/459	Increased, Liver Steatosis	https://identifiers.org/aop/36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	NA
https://identifiers.org/aop.events/459	https://identifiers.org/aop/318	https://identifiers.org/aop.events/459	Increased, Liver Steatosis	https://identifiers.org/aop/318	Glucocorticoid Receptor activation leading to hepatic steatosis	NA
https://identifiers.org/aop.events/459	https://identifiers.org/aop/58	https://identifiers.org/aop.events/459	Increased, Liver Steatosis	https://identifiers.org/aop/58	NR1I3 (CAR) suppression leading to hepatic steatosis	NA
https://identifiers.org/aop.events/459	https://identifiers.org/aop/518	https://identifiers.org/aop.events/459	Increased, Liver Steatosis	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis	NA
https://identifiers.org/aop.events/520	https://identifiers.org/aop/476	https://identifiers.org/aop.events/520	Decreased sperm quantity or quality in the adult, Decreased fertility 	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity	NA
https://identifiers.org/aop.events/563	https://identifiers.org/aop/87	https://identifiers.org/aop.events/563	Death/Failure, Colony	https://identifiers.org/aop/87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 	NA
https://identifiers.org/aop.events/563	https://identifiers.org/aop/79	https://identifiers.org/aop.events/563	Death/Failure, Colony	https://identifiers.org/aop/79	Nicotinic acetylcholine receptor activation contributes to impaired hive thermoregulation and leads to colony loss/failure	NA
https://identifiers.org/aop.events/563	https://identifiers.org/aop/80	https://identifiers.org/aop.events/563	Death/Failure, Colony	https://identifiers.org/aop/80	Nicotinic acetylcholine receptor activation contributes to accumulation of damaged mitochondrial DNA and leads to colony loss/failure	NA
https://identifiers.org/aop.events/563	https://identifiers.org/aop/78	https://identifiers.org/aop.events/563	Death/Failure, Colony	https://identifiers.org/aop/78	Nicotinic acetylcholine receptor activation contributes to abnormal role change within the worker bee caste leading to colony death failure 1	NA
https://identifiers.org/aop.events/563	https://identifiers.org/aop/178	https://identifiers.org/aop.events/563	Death/Failure, Colony	https://identifiers.org/aop/178	Nicotinic acetylcholine receptor activation contributes to mitochondrial dysfunction and leads to colony loss/failure	NA
https://identifiers.org/aop.events/563	https://identifiers.org/aop/77	https://identifiers.org/aop.events/563	Death/Failure, Colony	https://identifiers.org/aop/77	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony death/failure 1	NA
https://identifiers.org/aop.events/566	https://identifiers.org/aop/78	https://identifiers.org/aop.events/566	impaired, Larval development	https://identifiers.org/aop/78	Nicotinic acetylcholine receptor activation contributes to abnormal role change within the worker bee caste leading to colony death failure 1	NA
https://identifiers.org/aop.events/568	https://identifiers.org/aop/80	https://identifiers.org/aop.events/568	impaired, Hive thermoregulation	https://identifiers.org/aop/80	Nicotinic acetylcholine receptor activation contributes to accumulation of damaged mitochondrial DNA and leads to colony loss/failure	NA
https://identifiers.org/aop.events/572	https://identifiers.org/aop/80	https://identifiers.org/aop.events/572	Decrease, Number of worker bees	https://identifiers.org/aop/80	Nicotinic acetylcholine receptor activation contributes to accumulation of damaged mitochondrial DNA and leads to colony loss/failure	NA
https://identifiers.org/aop.events/587	https://identifiers.org/aop/91	https://identifiers.org/aop.events/587	Reduced, feeding 1	https://identifiers.org/aop/91	Sodium channel inhibition leading to reduced survival	NA
https://identifiers.org/aop.events/588	https://identifiers.org/aop/91	https://identifiers.org/aop.events/588	Increased, predation	https://identifiers.org/aop/91	Sodium channel inhibition leading to reduced survival	NA
https://identifiers.org/aop.events/588	https://identifiers.org/aop/93	https://identifiers.org/aop.events/588	Increased, predation	https://identifiers.org/aop/93	sodium channel inhibition leading to increased predation	NA
https://identifiers.org/aop.events/591	https://identifiers.org/aop/94	https://identifiers.org/aop.events/591	Increased, amputations	https://identifiers.org/aop/94	Sodium channel inhibition leading to congenital malformations	NA
https://identifiers.org/aop.events/592	https://identifiers.org/aop/91	https://identifiers.org/aop.events/592	Reduced, survival	https://identifiers.org/aop/91	Sodium channel inhibition leading to reduced survival	NA
https://identifiers.org/aop.events/592	https://identifiers.org/aop/95	https://identifiers.org/aop.events/592	Reduced, survival	https://identifiers.org/aop/95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	NA
https://identifiers.org/aop.events/637	https://identifiers.org/aop/471	https://identifiers.org/aop.events/637	impaired, Learning and memory	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp	NA
https://identifiers.org/aop.events/713	https://identifiers.org/aop/105	https://identifiers.org/aop.events/713	Increase, Adenomas/carcinomas (renal tubular)	https://identifiers.org/aop/105	Alpha2u-microglobulin cytotoxicity leading to renal tubular adenomas and carcinomas (in male rat)	NA
https://identifiers.org/aop.events/719	https://identifiers.org/aop/108	https://identifiers.org/aop.events/719	Increase, hepatocellular adenomas and carcinomas	https://identifiers.org/aop/108	Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)	NA
https://identifiers.org/aop.events/741	https://identifiers.org/aop/110	https://identifiers.org/aop.events/741	Increase, Adenomas/carcinomas (follicular cell)	https://identifiers.org/aop/110	Inhibition of iodide pump activity leading to follicular cell adenomas and carcinomas (in rat and mouse)	NA
https://identifiers.org/aop.events/741	https://identifiers.org/aop/119	https://identifiers.org/aop.events/741	Increase, Adenomas/carcinomas (follicular cell)	https://identifiers.org/aop/119	Inhibition of thyroid peroxidase leading to follicular cell adenomas and carcinomas (in rat and mouse)	NA
https://identifiers.org/aop.events/741	https://identifiers.org/aop/162	https://identifiers.org/aop.events/741	Increase, Adenomas/carcinomas (follicular cell)	https://identifiers.org/aop/162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas in the rat and mouse	NA
https://identifiers.org/aop.events/759	https://identifiers.org/aop/447	https://identifiers.org/aop.events/759	Increased, Kidney Failure	https://identifiers.org/aop/447	Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways	NA
https://identifiers.org/aop.events/78	https://identifiers.org/aop/310	https://identifiers.org/aop.events/78	Reduction, Cumulative fecundity and spawning	https://identifiers.org/aop/310	Embryonic Activation of the AHR leading to Reproductive failure, via epigenetic down-regulation of GnRHR	NA
https://identifiers.org/aop.events/814	https://identifiers.org/aop/128	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	https://identifiers.org/aop/128	Kidney dysfunction by decreased thyroid hormone	NA
https://identifiers.org/aop.events/814	https://identifiers.org/aop/257	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	https://identifiers.org/aop/257	Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity	NA
https://identifiers.org/aop.events/814	https://identifiers.org/aop/258	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	https://identifiers.org/aop/258	Renal protein alkylation leading to kidney toxicity	NA
https://identifiers.org/aop.events/814	https://identifiers.org/aop/437	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	https://identifiers.org/aop/437	Inhibition of mitochondrial electron transport chain (ETC) complexes leading to kidney toxicity	NA
https://identifiers.org/aop.events/814	https://identifiers.org/aop/256	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	https://identifiers.org/aop/256	Inhibition of mitochondrial DNA polymerase gamma leading to kidney toxicity	NA
https://identifiers.org/aop.events/827	https://identifiers.org/aop/40	https://identifiers.org/aop.events/827	sensitisation, skin	https://identifiers.org/aop/40	Covalent Protein binding leading to Skin Sensitisation	NA
https://identifiers.org/aop.events/856	https://identifiers.org/aop/41	https://identifiers.org/aop.events/856	Formation, Hepatocellular and Bile duct tumors	https://identifiers.org/aop/41	Sustained AhR Activation leading to Rodent Liver Tumours	NA
https://identifiers.org/aop.events/864	https://identifiers.org/aop/6	https://identifiers.org/aop.events/864	Decreased, Body Weight	https://identifiers.org/aop/6	Antagonist binding to PPARα leading to body-weight loss	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/513	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/513	Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/141	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/141	Alkylation of DNA leading to cancer 2	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/139	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/139	Alkylation of DNA leading to cancer 1	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/505	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway	NA
https://identifiers.org/aop.events/896	https://identifiers.org/aop/471	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp	NA
https://identifiers.org/aop.events/896	https://identifiers.org/aop/464	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits	NA
https://identifiers.org/aop.events/896	https://identifiers.org/aop/3	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	https://identifiers.org/aop/3	Inhibition of the mitochondrial complex I of nigro-striatal neurons leads to parkinsonian motor deficits	NA
https://identifiers.org/aop.events/947	https://identifiers.org/aop/456	https://identifiers.org/aop.events/947	Increase, Early Life Stage Mortality	https://identifiers.org/aop/456	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced cardiovascular toxicity	NA
https://identifiers.org/aop.events/947	https://identifiers.org/aop/150	https://identifiers.org/aop.events/947	Increase, Early Life Stage Mortality	https://identifiers.org/aop/150	Aryl hydrocarbon receptor activation leading to early life stage mortality, via reduced VEGF	NA
https://identifiers.org/aop.events/947	https://identifiers.org/aop/455	https://identifiers.org/aop.events/947	Increase, Early Life Stage Mortality	https://identifiers.org/aop/455	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced impeded craniofacial development	NA
https://identifiers.org/aop.events/952	https://identifiers.org/aop/149	https://identifiers.org/aop.events/952	Hypertension	https://identifiers.org/aop/149	Peptide Oxidation Leading to Hypertension	NA
https://identifiers.org/aop.events/984	https://identifiers.org/aop/154	https://identifiers.org/aop.events/984	Impairment, T-cell dependent antibody response	https://identifiers.org/aop/154	Inhibition of Calcineurin Activity Leading to Impaired T-Cell Dependent Antibody Response	NA
https://identifiers.org/aop.events/984	https://identifiers.org/aop/277	https://identifiers.org/aop.events/984	Impairment, T-cell dependent antibody response	https://identifiers.org/aop/277	Impaired IL-1R1 signaling leading to Impaired T-Cell Dependent Antibody Response	NA
