"AOid","AOPid","AOPtitle","AOtitle","Ensembl","HGNC","index","KEid","KEtitle","name","selected","shared name"
"https://identifiers.org/aop.events/360",,,"Decrease, Population growth rate",,,"410413",,,"https://identifiers.org/aop.events/360","false","https://identifiers.org/aop.events/360"
"https://identifiers.org/aop.events/402",,,"Cognitive Function, Decreased",,,"410416",,,"https://identifiers.org/aop.events/402","false","https://identifiers.org/aop.events/402"
,"https://identifiers.org/aop/152","Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity",,,,"410419",,,"https://identifiers.org/aop/152","false","https://identifiers.org/aop/152"
"https://identifiers.org/aop.events/459",,,"Increased, Liver Steatosis",,,"410422",,,"https://identifiers.org/aop.events/459","false","https://identifiers.org/aop.events/459"
,"https://identifiers.org/aop/518","Liver X Receptor (LXR) activation leads to liver steatosis",,,,"410425",,,"https://identifiers.org/aop/518","false","https://identifiers.org/aop/518"
,"https://identifiers.org/aop/58","NR1I3 (CAR) suppression leading to hepatic steatosis",,,,"410428",,,"https://identifiers.org/aop/58","false","https://identifiers.org/aop/58"
"https://identifiers.org/aop.events/520",,,"Decreased sperm quantity or quality in the adult, Decreased fertility",,,"410431",,,"https://identifiers.org/aop.events/520","false","https://identifiers.org/aop.events/520"
"https://identifiers.org/aop.events/637",,,"impaired, Learning and memory",,,"410434",,,"https://identifiers.org/aop.events/637","false","https://identifiers.org/aop.events/637"
"https://identifiers.org/aop.events/719",,,"Increase, hepatocellular adenomas and carcinomas",,,"410437",,,"https://identifiers.org/aop.events/719","false","https://identifiers.org/aop.events/719"
,"https://identifiers.org/aop/108","Inhibition of pyruvate dehydrogenase kinase leading to hepatocellular adenomas and carcinomas (in mouse and rat)",,,,"410440",,,"https://identifiers.org/aop/108","false","https://identifiers.org/aop/108"
"https://identifiers.org/aop.events/759",,,"Increased, Kidney Failure",,,"410443",,,"https://identifiers.org/aop.events/759","false","https://identifiers.org/aop.events/759"
,"https://identifiers.org/aop/447","Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways",,,,"410446",,,"https://identifiers.org/aop/447","false","https://identifiers.org/aop/447"
"https://identifiers.org/aop.events/814",,,"Occurrence, Kidney toxicity",,,"410449",,,"https://identifiers.org/aop.events/814","false","https://identifiers.org/aop.events/814"
,"https://identifiers.org/aop/257","Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity",,,,"410452",,,"https://identifiers.org/aop/257","false","https://identifiers.org/aop/257"
"https://identifiers.org/aop.events/827",,,"sensitisation, skin",,,"410455",,,"https://identifiers.org/aop.events/827","false","https://identifiers.org/aop.events/827"
,"https://identifiers.org/aop/40","Covalent Protein binding leading to Skin Sensitisation",,,,"410458",,,"https://identifiers.org/aop/40","false","https://identifiers.org/aop/40"
"https://identifiers.org/aop.events/856",,,"Formation, Hepatocellular and Bile duct tumors",,,"410461",,,"https://identifiers.org/aop.events/856","false","https://identifiers.org/aop.events/856"
,"https://identifiers.org/aop/41","Sustained AhR Activation leading to Rodent Liver Tumours",,,,"410464",,,"https://identifiers.org/aop/41","false","https://identifiers.org/aop/41"
"https://identifiers.org/aop.events/872",,,"Increase, Site of Contact Nasal Tumors",,,"410467",,,"https://identifiers.org/aop.events/872","false","https://identifiers.org/aop.events/872"
,"https://identifiers.org/aop/368","Cytochrome oxidase inhibition leading to olfactory nasal lesions",,,,"410470",,,"https://identifiers.org/aop/368","false","https://identifiers.org/aop/368"
"https://identifiers.org/aop.events/885",,,"Increase, Cancer",,,"410473",,,"https://identifiers.org/aop.events/885","false","https://identifiers.org/aop.events/885"
,"https://identifiers.org/aop/513","Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway",,,,"410476",,,"https://identifiers.org/aop/513","false","https://identifiers.org/aop/513"
,"https://identifiers.org/aop/505","Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway",,,,"410479",,,"https://identifiers.org/aop/505","false","https://identifiers.org/aop/505"
"https://identifiers.org/aop.events/896",,,"Parkinsonian motor deficits",,,"410482",,,"https://identifiers.org/aop.events/896","false","https://identifiers.org/aop.events/896"
,"https://identifiers.org/aop/464","Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits",,,,"410485",,,"https://identifiers.org/aop/464","false","https://identifiers.org/aop/464"
,"https://identifiers.org/aop/3","Inhibition of the mitochondrial complex I of nigro-striatal neurons leads to parkinsonian motor deficits",,,,"410488",,,"https://identifiers.org/aop/3","false","https://identifiers.org/aop/3"
"https://identifiers.org/aop.events/952",,,"Hypertension",,,"410491",,,"https://identifiers.org/aop.events/952","false","https://identifiers.org/aop.events/952"
,"https://identifiers.org/aop/149","Peptide Oxidation Leading to Hypertension",,,,"410494",,,"https://identifiers.org/aop/149","false","https://identifiers.org/aop/149"
"https://identifiers.org/aop.events/984",,,"Impairment, T-cell dependent antibody response",,,"410497",,,"https://identifiers.org/aop.events/984","false","https://identifiers.org/aop.events/984"
,"https://identifiers.org/aop/154","Inhibition of Calcineurin Activity Leading to Impaired T-Cell Dependent Antibody Response",,,,"410500",,,"https://identifiers.org/aop/154","false","https://identifiers.org/aop/154"
,"https://identifiers.org/aop/277","Impaired IL-1R1 signaling leading to Impaired T-Cell Dependent Antibody Response",,,,"410503",,,"https://identifiers.org/aop/277","false","https://identifiers.org/aop/277"
,,,,"ENSG00000100294","MCAT","410506",,,"ENSG00000100294","false","ENSG00000100294"
,,,,"ENSG00000047457","CP","410509",,,"ENSG00000047457","false","ENSG00000047457"
,,,,"ENSG00000118271","TTR","410512",,,"ENSG00000118271","false","ENSG00000118271"
,,,,"ENSG00000142208","AKT1","410515",,,"ENSG00000142208","false","ENSG00000142208"
,,,,"ENSG00000196396","PTPN1","410518",,,"ENSG00000196396","false","ENSG00000196396"
,,,,"ENSG00000108823","SGCA","410521",,,"ENSG00000108823","false","ENSG00000108823"
,,,,"ENSG00000164733","CTSB","410524",,,"ENSG00000164733","false","ENSG00000164733"
,,,,"ENSG00000117984","CTSD","410527",,,"ENSG00000117984","false","ENSG00000117984"
,,,,"ENSG00000271503","CCL5","410530",,,"ENSG00000271503","false","ENSG00000271503"
,,,,"ENSG00000189056","RELN","410533",,,"ENSG00000189056","false","ENSG00000189056"
,,,,"ENSG00000100362","PVALB","410536",,,"ENSG00000100362","false","ENSG00000100362"
,,,,"ENSG00000064651","SLC12A2","410539",,,"ENSG00000064651","false","ENSG00000064651"
,,,,"ENSG00000157005","SST","410542",,,"ENSG00000157005","false","ENSG00000157005"
,,,,"ENSG00000146469","VIP","410545",,,"ENSG00000146469","false","ENSG00000146469"
,,,,"ENSG00000089250","NOS1","410548",,,"ENSG00000089250","false","ENSG00000089250"
,,,,"ENSG00000090339","ICAM1","410551",,,"ENSG00000090339","false","ENSG00000090339"
,,,,"ENSG00000067560","RHOA","410554",,,"ENSG00000067560","false","ENSG00000067560"
,,,,"ENSG00000028137","TNFRSF1B","410557",,,"ENSG00000028137","false","ENSG00000028137"
,,,,"ENSG00000064300","NGFR","410560",,,"ENSG00000064300","false","ENSG00000064300"
,,,,"ENSG00000278540","ACACA","410563",,,"ENSG00000278540","false","ENSG00000278540"
,,,,"ENSG00000125538","IL1B","410566",,,"ENSG00000125538","false","ENSG00000125538"
,,,,"ENSG00000126456","IRF3","410569",,,"ENSG00000126456","false","ENSG00000126456"
,,,,"ENSG00000070193","FGF10","410572",,,"ENSG00000070193","false","ENSG00000070193"
,,,,"ENSG00000066468","FGFR2","410575",,,"ENSG00000066468","false","ENSG00000066468"
,,,,"ENSG00000164690","SHH","410578",,,"ENSG00000164690","false","ENSG00000164690"
,,,,"ENSG00000162409","PRKAA2","410581",,,"ENSG00000162409","false","ENSG00000162409"
,,,,"ENSG00000112062","MAPK14","410584",,,"ENSG00000112062","false","ENSG00000112062"
,,,,"ENSG00000157017","GHRL","410587",,,"ENSG00000157017","false","ENSG00000157017"
,,,,"ENSG00000133636","NTS","410590",,,"ENSG00000133636","false","ENSG00000133636"
,,,,"ENSG00000103546","SLC6A2","410593",,,"ENSG00000103546","false","ENSG00000103546"
,,,,"ENSG00000144381","HSPD1","410596",,,"ENSG00000144381","false","ENSG00000144381"
,,,,"ENSG00000067182","TNFRSF1A","410599",,,"ENSG00000067182","false","ENSG00000067182"
,,,,"ENSG00000164342","TLR3","410602",,,"ENSG00000164342","false","ENSG00000164342"
,,,,"ENSG00000170458","CD14","410605",,,"ENSG00000170458","false","ENSG00000170458"
,,,,"ENSG00000126561","STAT5A","410608",,,"ENSG00000126561","false","ENSG00000126561"
,,,,"ENSG00000173039","RELA","410611",,,"ENSG00000173039","false","ENSG00000173039"
,,,,"ENSG00000072310","SREBF1","410614",,,"ENSG00000072310","false","ENSG00000072310"
,,,,"ENSG00000026103","FAS","410617",,,"ENSG00000026103","false","ENSG00000026103"
,,,,"ENSG00000175445","LPL","410620",,,"ENSG00000175445","false","ENSG00000175445"
,,,,"ENSG00000171791","BCL2","410623",,,"ENSG00000171791","false","ENSG00000171791"
,,,,"ENSG00000136634","IL10","410626",,,"ENSG00000136634","false","ENSG00000136634"
,,,,"ENSG00000164399","IL3","410629",,,"ENSG00000164399","false","ENSG00000164399"
,,,,"ENSG00000163599","CTLA4","410632",,,"ENSG00000163599","false","ENSG00000163599"
,,,,"ENSG00000108691","CCL2","410635",,,"ENSG00000108691","false","ENSG00000108691"
,,,,"ENSG00000232810","TNF","410638",,,"ENSG00000232810","false","ENSG00000232810"
,,,,"ENSG00000164400","CSF2","410641",,,"ENSG00000164400","false","ENSG00000164400"
,,,,"ENSG00000136869","TLR4","410644",,,"ENSG00000136869","false","ENSG00000136869"
,,,,"ENSG00000150782","IL18","410647",,,"ENSG00000150782","false","ENSG00000150782"
,,,,"ENSG00000137462","TLR2","410650",,,"ENSG00000137462","false","ENSG00000137462"
,,,,"ENSG00000168621","GDNF","410653",,,"ENSG00000168621","false","ENSG00000168621"
,,,,"ENSG00000176697","BDNF","410656",,,"ENSG00000176697","false","ENSG00000176697"
,,,,"ENSG00000086730","LAT2","410659",,,"ENSG00000086730","false","ENSG00000086730"
,,,,"ENSG00000136244","IL6","410662",,,"ENSG00000136244","false","ENSG00000136244"
,,,,"ENSG00000105976","MET","410665",,,"ENSG00000105976","false","ENSG00000105976"
,,,,"ENSG00000100030","MAPK1","410668",,,"ENSG00000100030","false","ENSG00000100030"
,,,,"ENSG00000138798","EGF","410671",,,"ENSG00000138798","false","ENSG00000138798"
,,,,"ENSG00000132693","CRP","410674",,,"ENSG00000132693","false","ENSG00000132693"
,,,,"ENSG00000142192","APP","410677",,,"ENSG00000142192","false","ENSG00000142192"
,,,,"ENSG00000134982","APC","410680",,,"ENSG00000134982","false","ENSG00000134982"
,,,,"ENSG00000110092","CCND1","410683",,,"ENSG00000110092","false","ENSG00000110092"
,,,,"ENSG00000136997","MYC","410686",,,"ENSG00000136997","false","ENSG00000136997"
,,,,"ENSG00000100644","HIF1A","410689",,,"ENSG00000100644","false","ENSG00000100644"
,,,,"ENSG00000168036","CTNNB1","410692",,,"ENSG00000168036","false","ENSG00000168036"
,,,,"ENSG00000107643","MAPK8","410695",,,"ENSG00000107643","false","ENSG00000107643"
,,,,"ENSG00000123384","LRP1","410698",,,"ENSG00000123384","false","ENSG00000123384"
,,,,"ENSG00000103126","AXIN1","410701",,,"ENSG00000103126","false","ENSG00000103126"
,,,,"ENSG00000148737","TCF7L2","410704",,,"ENSG00000148737","false","ENSG00000148737"
,,,,"ENSG00000132670","PTPRA","410707",,,"ENSG00000132670","false","ENSG00000132670"
,,,,"ENSG00000109320","NFKB1","410710",,,"ENSG00000109320","false","ENSG00000109320"
,,,,"ENSG00000077782","FGFR1","410713",,,"ENSG00000077782","false","ENSG00000077782"
,,,,"ENSG00000134460","IL2RA","410716",,,"ENSG00000134460","false","ENSG00000134460"
,,,,"ENSG00000177606","JUN","410719",,,"ENSG00000177606","false","ENSG00000177606"
,,,,"ENSG00000015475","BID","410722",,,"ENSG00000015475","false","ENSG00000015475"
,,,,"ENSG00000170345","FOS","410725",,,"ENSG00000170345","false","ENSG00000170345"
,,,,"ENSG00000109471","IL2","410728",,,"ENSG00000109471","false","ENSG00000109471"
,,,,"ENSG00000113520","IL4","410731",,,"ENSG00000113520","false","ENSG00000113520"
,,,,"ENSG00000141510","TP53","410734",,,"ENSG00000141510","false","ENSG00000141510"
,,,,"ENSG00000121879","PIK3CA","410737",,,"ENSG00000121879","false","ENSG00000121879"
,,,,"ENSG00000146648","EGFR","410740",,,"ENSG00000146648","false","ENSG00000146648"
