AOid_source	AOPid_target	AOid	AOtitle	AOPid	AOPtitle	index
https://identifiers.org/aop.events/78	https://identifiers.org/aop/310	https://identifiers.org/aop.events/78	Reduction, Cumulative fecundity and spawning	https://identifiers.org/aop/310	Embryonic Activation of the AHR leading to Reproductive failure, via epigenetic down-regulation of GnRHR	NA
https://identifiers.org/aop.events/814	https://identifiers.org/aop/257	https://identifiers.org/aop.events/814	Occurrence, Kidney toxicity	https://identifiers.org/aop/257	Receptor mediated endocytosis and lysosomal overload leading to kidney toxicity	NA
https://identifiers.org/aop.events/827	https://identifiers.org/aop/40	https://identifiers.org/aop.events/827	sensitisation, skin	https://identifiers.org/aop/40	Covalent Protein binding leading to Skin Sensitisation	NA
https://identifiers.org/aop.events/856	https://identifiers.org/aop/41	https://identifiers.org/aop.events/856	Formation, Hepatocellular and Bile duct tumors	https://identifiers.org/aop/41	Sustained AhR Activation leading to Rodent Liver Tumours	NA
https://identifiers.org/aop.events/872	https://identifiers.org/aop/368	https://identifiers.org/aop.events/872	Increase, Site of Contact Nasal Tumors	https://identifiers.org/aop/368	Cytochrome oxidase inhibition leading to olfactory nasal lesions	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/505	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/141	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/141	Alkylation of DNA leading to cancer 2	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/513	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/513	Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway	NA
https://identifiers.org/aop.events/885	https://identifiers.org/aop/139	https://identifiers.org/aop.events/885	Increase, Cancer	https://identifiers.org/aop/139	Alkylation of DNA leading to cancer 1	NA
https://identifiers.org/aop.events/896	https://identifiers.org/aop/464	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	https://identifiers.org/aop/464	Calcium overload in dopaminergic neurons of the substantia nigra leading to parkinsonian motor deficits	NA
https://identifiers.org/aop.events/896	https://identifiers.org/aop/471	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	https://identifiers.org/aop/471	Various neuronal effects induced by elavl3, sox10, and mbp	NA
https://identifiers.org/aop.events/896	https://identifiers.org/aop/3	https://identifiers.org/aop.events/896	Parkinsonian motor deficits	https://identifiers.org/aop/3	Inhibition of the mitochondrial complex I of nigro-striatal neurons leads to parkinsonian motor deficits	NA
https://identifiers.org/aop.events/947	https://identifiers.org/aop/455	https://identifiers.org/aop.events/947	Increase, Early Life Stage Mortality	https://identifiers.org/aop/455	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced impeded craniofacial development	NA
https://identifiers.org/aop.events/947	https://identifiers.org/aop/150	https://identifiers.org/aop.events/947	Increase, Early Life Stage Mortality	https://identifiers.org/aop/150	Aryl hydrocarbon receptor activation leading to early life stage mortality, via reduced VEGF	NA
https://identifiers.org/aop.events/947	https://identifiers.org/aop/456	https://identifiers.org/aop.events/947	Increase, Early Life Stage Mortality	https://identifiers.org/aop/456	Aryl hydrocarbon receptor activation leading to early life stage mortality via sox9 repression induced cardiovascular toxicity	NA
https://identifiers.org/aop.events/952	https://identifiers.org/aop/149	https://identifiers.org/aop.events/952	Hypertension	https://identifiers.org/aop/149	Peptide Oxidation Leading to Hypertension	NA
https://identifiers.org/aop.events/984	https://identifiers.org/aop/154	https://identifiers.org/aop.events/984	Impairment, T-cell dependent antibody response	https://identifiers.org/aop/154	Inhibition of Calcineurin Activity Leading to Impaired T-Cell Dependent Antibody Response	NA
https://identifiers.org/aop.events/984	https://identifiers.org/aop/277	https://identifiers.org/aop.events/984	Impairment, T-cell dependent antibody response	https://identifiers.org/aop/277	Impaired IL-1R1 signaling leading to Impaired T-Cell Dependent Antibody Response	NA
